modelo,estrato,pmid,gold,resposta,pubs_gold,pubs_chutado,razao,chute_no_abstract
gemma4_26b,Q2_Medios,23867215,pituitary tumor transforming gene,c-Myc,313,2704,8.638977635782748,False
gemma4_26b,Q2_Medios,24670704,CXCL10,CRP,776,1,0.001288659793814433,False
gemma4_26b,Q2_Medios,26045788,CSN5,YBX1,353,777,2.2011331444759206,False
gemma4_26b,Q2_Medios,26585362,allograft inflammatory factor-1,GM-CSF,101,348,3.4455445544554455,False
gemma4_26b,Q2_Medios,38413612,CCNH,RBBP8,173,228,1.3179190751445087,False
gemma4_26b,Q2_Medios,27882533,RAD21,NIPBL,233,202,0.8669527896995708,False
gemma4_26b,Q2_Medios,34366322,PPM1G,USP25,177,114,0.6440677966101694,False
gemma4_26b,Q2_Medios,35459212,Bnip3,PINK1,227,511,2.251101321585903,False
gemma4_26b,Q2_Medios,37130168,STING,TBK1,525,566,1.078095238095238,False
gemma4_26b,Q2_Medios,17562792,C/EBPdelta,p63,124,967,7.798387096774194,False
gemma4_26b,Q2_Medios,20421936,TNKS,PARP1,166,1610,9.698795180722891,False
gemma4_26b,Q2_Medios,21643791,KIBRA,BIN1,153,252,1.6470588235294117,False
gemma4_26b,Q2_Medios,34576941,Lipin 1,LPP1,139,48,0.34532374100719426,False
gemma4_26b,Q2_Medios,38154209,IL-38,IL-1ra,105,518,4.933333333333334,False
gemma4_26b,Q3_Baixa_Popularidade,20067102,ARLTS1,MSH2,32,944,29.5,False
gemma4_26b,Q3_Baixa_Popularidade,20865290,CNDP1,BCHE,61,276,4.524590163934426,False
gemma4_26b,Q3_Baixa_Popularidade,24013428,HUS1B,RAD9B,14,18,1.2857142857142858,True
gemma4_26b,Q3_Baixa_Popularidade,24509276,SLC35F3,SLC19A2,13,83,6.384615384615385,False
gemma4_26b,Q3_Baixa_Popularidade,27010727,SPON1,CYP2C19,41,1111,27.097560975609756,False
gemma4_26b,Q3_Baixa_Popularidade,34373992,L3MBTL3,PTPN9,73,68,0.9315068493150684,True
gemma4_26b,Q3_Baixa_Popularidade,10409432,WHSC2,WHSC1,97,206,2.1237113402061856,False
gemma4_26b,Q3_Baixa_Popularidade,11179671,NBR2,NBR1,32,151,4.71875,True
gemma4_26b,Q3_Baixa_Popularidade,19013439,ADHFe1,ADH5,19,107,5.631578947368421,False
gemma4_26b,Q3_Baixa_Popularidade,21527911,Ostm1,ClC-5,46,115,2.5,False
gemma4_26b,Q3_Baixa_Popularidade,22690081,GABRQ,GABRA3,26,63,2.423076923076923,False
gemma4_26b,Q3_Baixa_Popularidade,24386373,FZD1,WNT5A,70,482,6.885714285714286,False
gemma4_26b,Q3_Baixa_Popularidade,31423895,DHRS2,Bax,69,1126,16.318840579710145,False
gemma4_26b,Q3_Baixa_Popularidade,31909476,ISPD,COL6A1,28,151,5.392857142857143,False
gemma4_26b,Q3_Baixa_Popularidade,32457413,connexin50,Cx46,98,78,0.7959183673469388,False
gemma4_26b,Q3_Baixa_Popularidade,37485351,RNF19B,FBXO27,29,20,0.6896551724137931,False
gemma4_26b,Q3_Baixa_Popularidade,3145196,Lyt-3,CD8,50,172,3.44,True
gemma4_26b,Q3_Baixa_Popularidade,16131712,NPHP4,NPHP1,65,96,1.476923076923077,False
gemma4_26b,Q3_Baixa_Popularidade,24792382,ALLC,ADRB2,11,1130,102.72727272727273,False
gemma4_26b,Q3_Baixa_Popularidade,25221423,FAM18B,KBTBD11,16,13,0.8125,False
gemma4_26b,Q3_Baixa_Popularidade,26852655,SLC17A2,SLC39A8,11,79,7.181818181818182,False
gemma4_26b,Q3_Baixa_Popularidade,29159834,LINC00473,LINC00941,30,23,0.7666666666666667,False
gemma4_26b,Q3_Baixa_Popularidade,31991095,DAGL-Beta,ATGL,35,146,4.171428571428572,False
gemma4_26b,Q3_Baixa_Popularidade,35609331,PCAT6,EXOSC10,25,198,7.92,False
gemma4_26b,Q3_Baixa_Popularidade,22447455,ASIP,TYRP1,45,101,2.2444444444444445,True
gemma4_26b,Q3_Baixa_Popularidade,22673115,SNX3,SNX17,100,84,0.84,False
gemma4_26b,Q3_Baixa_Popularidade,26355662,AGBL5,CNGA3,35,80,2.2857142857142856,False
gemma4_26b,Q3_Baixa_Popularidade,28958330,STAP1,SRC,38,1520,40.0,False
gemma4_26b,Q3_Baixa_Popularidade,12456399,Kir4.1,Kir5.1,98,38,0.3877551020408163,True
gemma4_26b,Q3_Baixa_Popularidade,16129570,ADAMTS6,ADAMTS1,35,145,4.142857142857143,False
gemma4_26b,Q3_Baixa_Popularidade,16527195,Irx5,KCNQ1,30,640,21.333333333333332,False
gemma4_26b,Q3_Baixa_Popularidade,18424904,ENGRAILED 2,PITX1,70,113,1.6142857142857143,False
gemma4_26b,Q3_Baixa_Popularidade,19262745,arylsulfatase I,ARSB,12,85,7.083333333333333,False
gemma4_26b,Q3_Baixa_Popularidade,23899432,CHRNA6,CHRNB4,58,144,2.4827586206896552,False
gemma4_26b,Q3_Baixa_Popularidade,25064737,DEPDC1,NEDD9,51,162,3.176470588235294,False
gemma4_26b,Q3_Baixa_Popularidade,27057006,microRNA-324,miR-122,55,434,7.890909090909091,False
gemma4_26b,Q3_Baixa_Popularidade,28157695,ABHD11-AS1,HOTAIR,19,503,26.473684210526315,False
gemma4_26b,Q3_Baixa_Popularidade,30415267,FOLR2,CCL2,63,1642,26.063492063492063,False
gemma4_26b,Q3_Baixa_Popularidade,30683112,MLC1,GFPT1,87,182,2.0919540229885056,False
gemma4_26b,Q3_Baixa_Popularidade,33060568,DHODH,CAD,63,26,0.4126984126984127,False
gemma4_26b,Q3_Baixa_Popularidade,17460191,MORF4,MRG15,15,128,8.533333333333333,True
gemma4_26b,Q3_Baixa_Popularidade,19414016,Tbx20,Tbx5,54,161,2.9814814814814814,False
gemma4_26b,Q3_Baixa_Popularidade,21401636,LEFTY B,GDF15,32,649,20.28125,False
gemma4_26b,Q3_Baixa_Popularidade,22291991,RINL,Rabin8,12,67,5.583333333333333,False
gemma4_26b,Q3_Baixa_Popularidade,22842048,CHCHD5,CHCHD4,15,66,4.4,False
gemma4_26b,Q3_Baixa_Popularidade,23760366,MAP3K4,TAK1,76,540,7.105263157894737,True
gemma4_26b,Q3_Baixa_Popularidade,29730655,ARHGAP17,p190RhoGAP,61,119,1.9508196721311475,False
gemma4_26b,Q3_Baixa_Popularidade,36861928,LINC00511,LINC00657,42,97,2.3095238095238093,False
gemma4_26b,Q3_Baixa_Popularidade,37419299,MXRA7,ZNF384,48,91,1.8958333333333333,False
gemma4_26b,Q3_Baixa_Popularidade,12800209,MLH3,MSH3,73,191,2.6164383561643834,False
gemma4_26b,Q3_Baixa_Popularidade,20045481,PARL,ROMO1,68,66,0.9705882352941176,False
gemma4_26b,Q3_Baixa_Popularidade,20607790,XKR4,FAM190B,17,44,2.588235294117647,False
gemma4_26b,Q3_Baixa_Popularidade,23739915,ZBTB46,CD40L,28,547,19.535714285714285,False
gemma4_26b,Q3_Baixa_Popularidade,25367361,CCDC122,SLC22A4,15,156,10.4,False
gemma4_26b,Q3_Baixa_Popularidade,31158522,ubxn6,VCP,82,869,10.597560975609756,True
gemma4_26b,Q3_Baixa_Popularidade,31546831,SH3BP5,JAK2,46,1813,39.41304347826087,False
gemma4_26b,Q3_Baixa_Popularidade,34904858,Heparan sulfate 3-O-sulfotransferase 4,CD41,13,442,34.0,False
gemma4_26b,Q3_Baixa_Popularidade,36192519,ANGPTL7,EYS,38,75,1.9736842105263157,False
gemma4_26b,Q3_Baixa_Popularidade,28046031,OVOL2,ZEB1,45,656,14.577777777777778,True
gemma4_26b,Q3_Baixa_Popularidade,28112756,FTX,HOTAIR,35,503,14.371428571428572,False
gemma4_26b,Q3_Baixa_Popularidade,34274945,SLC38A4,AXIN1,25,323,12.92,True
gemma4_26b,Q3_Baixa_Popularidade,17086543,seizure-related (SEZ) 6,SCN2A,18,153,8.5,False
gemma4_26b,Q3_Baixa_Popularidade,19302705,KIAA1109,TNFRSF4,65,136,2.0923076923076924,False
gemma4_26b,Q3_Baixa_Popularidade,38235871,UNC5D,SOCS3,24,554,23.083333333333332,False
gemma4_26b,Q3_Baixa_Popularidade,38252411,STK19,MND1,44,27,0.6136363636363636,False
gemma4_26b,Q3_Baixa_Popularidade,12721283,TIRP,TIRAP,53,154,2.9056603773584904,False
gemma4_26b,Q3_Baixa_Popularidade,17850865,RNF24,ITPR1,12,269,22.416666666666668,False
gemma4_26b,Q3_Baixa_Popularidade,30575903,ABHD11-AS1,LINC00943,19,7,0.3684210526315789,False
gemma4_26b,Q3_Baixa_Popularidade,32223671,CKIP-1,PTEN,65,2820,43.38461538461539,False
gemma4_26b,Q3_Baixa_Popularidade,32319600,SAC3D1,CDC20,21,426,20.285714285714285,True
gemma4_26b,Q3_Baixa_Popularidade,16684505,integrin alpha10,COL2A1,25,381,15.24,False
gemma4_26b,Q3_Baixa_Popularidade,21718987,Aven,Bcl-2,47,2227,47.38297872340426,False
gemma4_26b,Q3_Baixa_Popularidade,31822558,MafA,MafK,53,59,1.1132075471698113,False
gemma4_26b,Q3_Baixa_Popularidade,33660802,LINC00887,YBX1,13,777,59.76923076923077,False
gemma4_26b,Q3_Baixa_Popularidade,19435523,Chibby,TCF4,60,317,5.283333333333333,False
gemma4_26b,Q3_Baixa_Popularidade,22464020,IGHV3-21,IGHV4-34,13,10,0.7692307692307693,False
gemma4_26b,Q3_Baixa_Popularidade,24114056,GPR113,MUC13,16,54,3.375,True
gemma4_26b,Q3_Baixa_Popularidade,25445601,RBP-J-interacting and tubulin-associated,FBXO24,31,24,0.7741935483870968,False
gemma4_26b,Q3_Baixa_Popularidade,29321644,miR655,miR-21,26,1580,60.76923076923077,False
gemma4_26b,Q3_Baixa_Popularidade,30394818,RAD54B,ZNF297,76,21,0.27631578947368424,False
gemma4_26b,Q3_Baixa_Popularidade,31401365,ATP4A,MEN1,45,390,8.666666666666666,False
gemma4_26b,Q3_Baixa_Popularidade,32678982,KRT81,LINC00518,52,14,0.2692307692307692,False
gemma4_26b,Q3_Baixa_Popularidade,36881763,TATDN1,TATDN2,26,22,0.8461538461538461,False
gemma4_26b,Q3_Baixa_Popularidade,9427755,APM-1,BCOR,20,207,10.35,False
gemma4_26b,Q3_Baixa_Popularidade,11672448,ZNF230,ZNF236,23,22,0.9565217391304348,False
gemma4_26b,Q3_Baixa_Popularidade,17521822,KCNMB2,beta2,33,139,4.212121212121212,True
gemma4_26b,Q3_Baixa_Popularidade,19321927,glial cells missing a,cGAS,56,307,5.482142857142857,False
gemma4_26b,Q3_Baixa_Popularidade,19682311,FCRL2,CD44,27,1496,55.407407407407405,False
gemma4_26b,Q3_Baixa_Popularidade,23280965,SNX10,CLCN7,40,122,3.05,False
gemma4_26b,Q3_Baixa_Popularidade,24911211,ARL2,Arf1,98,302,3.0816326530612246,False
gemma4_26b,Q3_Baixa_Popularidade,27974379,RPUSD4,PUS4,37,39,1.054054054054054,False
gemma4_26b,Q3_Baixa_Popularidade,29459713,SLC25A29,SLC25A15,20,55,2.75,False
gemma4_26b,Q3_Baixa_Popularidade,33017352,PLXNA4,BIN1,54,252,4.666666666666667,False
gemma4_26b,Q3_Baixa_Popularidade,40972734,SLC35F2,SLC44A1,33,58,1.7575757575757576,False
gemma4_26b,Q3_Baixa_Popularidade,24499674,C4orf34,C14orf34,12,17,1.4166666666666667,False
gemma4_26b,Q3_Baixa_Popularidade,24736457,miR-3151,LINC00947,11,21,1.9090909090909092,False
gemma4_26b,Q3_Baixa_Popularidade,25302608,ABCG4,ABCG5,35,126,3.6,False
gemma4_26b,Q3_Baixa_Popularidade,27413799,TXNL4A,SRC,59,1520,25.76271186440678,False
gemma4_26b,Q3_Baixa_Popularidade,29373811,CASC2,LINC00152,75,100,1.3333333333333333,False
gemma4_26b,Q3_Baixa_Popularidade,32323793,LINC00858,LINC00943,20,7,0.35,False
gemma4_26b,Q3_Baixa_Popularidade,33980925,miR-506,SLC26A6,93,61,0.6559139784946236,False
gemma4_26b,Q3_Baixa_Popularidade,11112352,v7-3,NTT4,79,21,0.26582278481012656,False
gemma4_26b,Q3_Baixa_Popularidade,15192093,corin,furin,83,345,4.156626506024097,False
gemma4_26b,Q3_Baixa_Popularidade,24903490,Angiopoietin-like 7,ANGPTL8,38,151,3.973684210526316,False
gemma4_26b,Q3_Baixa_Popularidade,25590759,Iws1,HDAC1,76,1343,17.67105263157895,False
gemma4_26b,Q3_Baixa_Popularidade,28807727,PARK16,SNCA,21,2255,107.38095238095238,False
gemma4_26b,Q3_Baixa_Popularidade,31488582,CCDC157,GOLPH3,12,148,12.333333333333334,False
gemma4_26b,Q3_Baixa_Popularidade,35229923,PCDHGB1,GBA,16,548,34.25,False
gemma4_26b,Q3_Baixa_Popularidade,26578655,PRAS40,YAP,93,57,0.6129032258064516,False
gemma4_26b,Q3_Baixa_Popularidade,27799161,Munc13-4,ZAP70,94,387,4.117021276595745,False
gemma4_26b,Q3_Baixa_Popularidade,31515271,KLHL13,KLHL2,54,42,0.7777777777777778,False
gemma4_26b,Q3_Baixa_Popularidade,32355287,ERCC6L2,SMARCAL1,27,107,3.962962962962963,False
gemma4_26b,Q3_Baixa_Popularidade,33565216,CELA3B,ELA1,41,27,0.6585365853658537,False
gemma4_26b,Q3_Baixa_Popularidade,37673336,GPR114,GPR56,17,109,6.411764705882353,True
gemma4_26b,Q3_Baixa_Popularidade,16827919,ACSL6,SIRT1,41,1828,44.58536585365854,False
gemma4_26b,Q3_Baixa_Popularidade,18264133,AEN,TREX1,24,148,6.166666666666667,False
gemma4_26b,Q3_Baixa_Popularidade,27784631,FAM26F,CD163,12,313,26.083333333333332,False
gemma4_26b,Q3_Baixa_Popularidade,28846095,ZSCAN10,NRF2,15,121,8.066666666666666,False
gemma4_26b,Q3_Baixa_Popularidade,30367141,DHX40,DDX60,75,37,0.49333333333333335,False
gemma4_26b,Q3_Baixa_Popularidade,30683861,QRICH2,CFAP43,11,24,2.1818181818181817,False
gemma4_26b,Q3_Baixa_Popularidade,39455917,layilin,MICU1,26,114,4.384615384615385,False
gemma4_26b,Q3_Baixa_Popularidade,11294831,BENE,BANF1,24,212,8.833333333333334,False
gemma4_26b,Q3_Baixa_Popularidade,20301543,EXPH5,COL17A1,42,157,3.738095238095238,False
gemma4_26b,Q3_Baixa_Popularidade,27160456,PHF17,NXPH1,61,32,0.5245901639344263,True
gemma4_26b,Q3_Baixa_Popularidade,29544748,AFAP1-AS1,HOTAIR,65,503,7.7384615384615385,False
gemma4_26b,Q3_Baixa_Popularidade,30993766,SCN3A,FABP7,51,91,1.7843137254901962,True
gemma4_26b,Q3_Baixa_Popularidade,34431894,TXNRD2,CYP1B1,90,592,6.5777777777777775,False
gemma4_26b,Q3_Baixa_Popularidade,21646352,Apolipoprotein L6,Bim,27,519,19.22222222222222,False
gemma4_26b,Q3_Baixa_Popularidade,22046970,CD300a/c,CD28,44,425,9.659090909090908,False
gemma4_26b,Q3_Baixa_Popularidade,23324123,FoxO6,FoxO1,29,823,28.379310344827587,True
gemma4_26b,Q3_Baixa_Popularidade,23531852,urocortin,CDX2,86,398,4.627906976744186,False
gemma4_26b,Q3_Baixa_Popularidade,24862966,VSIG4,VISTA,50,87,1.74,False
gemma4_26b,Q3_Baixa_Popularidade,27359356,Cartilage Intermediate Layer Protein,COL9A1,36,66,1.8333333333333333,False
gemma4_26b,Q3_Baixa_Popularidade,34667079,PROSER1,PSRC1,31,100,3.225806451612903,False
gemma4_26b,Q3_Baixa_Popularidade,34925640,LMO4,ZEB1,69,656,9.507246376811594,False
gemma4_26b,Q3_Baixa_Popularidade,11237735,RSHL1,RSPH1,17,23,1.3529411764705883,False
gemma4_26b,Q3_Baixa_Popularidade,18814951,BTG1,CBLB,75,80,1.0666666666666667,False
gemma4_26b,Q3_Baixa_Popularidade,26110394,ANXA13,S100A9,28,706,25.214285714285715,False
gemma4_26b,Q3_Baixa_Popularidade,27143812,OSR2,CDH1,20,280,14.0,False
gemma4_26b,Q3_Baixa_Popularidade,31256822,NBPF8,AKAP12,11,172,15.636363636363637,False
gemma4_26b,Q3_Baixa_Popularidade,32495872,LIFR-AS1,LINC00923,11,1,0.09090909090909091,False
gemma4_26b,Q3_Baixa_Popularidade,35467255,ZNF543,ZNF91,13,27,2.076923076923077,False
gemma4_26b,Q3_Baixa_Popularidade,10500198,B cell-stimulating factor-3,CNTF,38,114,3.0,False
gemma4_26b,Q3_Baixa_Popularidade,23746317,TSPAN9,APOL3,28,30,1.0714285714285714,True
gemma4_26b,Q3_Baixa_Popularidade,25480944,TUSC4,Herc2,78,214,2.7435897435897436,True
gemma4_26b,Q3_Baixa_Popularidade,27531281,HHLA2,TIGIT,56,137,2.4464285714285716,False
gemma4_26b,Q3_Baixa_Popularidade,29807809,DNAJA4,TNFAIP3,49,541,11.040816326530612,True
gemma4_26b,Q3_Baixa_Popularidade,32503626,HAS-1,VEGF-A,71,5214,73.43661971830986,True
gemma4_26b,Q3_Baixa_Popularidade,35345673,GPC2,GPC3,23,260,11.304347826086957,False
gemma4_26b,Q3_Baixa_Popularidade,35474062,AKIP1,AKAP1,54,121,2.240740740740741,False
gemma4_26b,Q3_Baixa_Popularidade,38279428,LINC00339,LINC00665,16,31,1.9375,False
gemma4_26b,Q3_Baixa_Popularidade,9099852,KCNJ1,Kir2.1,63,184,2.9206349206349205,False
gemma4_26b,Q3_Baixa_Popularidade,14756426,synaptotagmin 10,Syt11,11,50,4.545454545454546,False
gemma4_26b,Q3_Baixa_Popularidade,18815158,GPR39,GHSR,62,172,2.774193548387097,False
gemma4_26b,Q3_Baixa_Popularidade,19372141,ALOX12B,KLK3,61,477,7.819672131147541,False
gemma4_26b,Q3_Baixa_Popularidade,21696384,DFNB59,OTOF,23,80,3.4782608695652173,False
gemma4_26b,Q3_Baixa_Popularidade,27178732,MATE2-K,SLC42A1,35,60,1.7142857142857142,False
gemma4_26b,Q3_Baixa_Popularidade,33208938,LDLRAD3,LRP3,26,18,0.6923076923076923,False
gemma4_26b,Q3_Baixa_Popularidade,15979100,MYCBP,AXIN2,87,193,2.218390804597701,False
gemma4_26b,Q3_Baixa_Popularidade,16406020,TSGA10,AURKC,39,82,2.1025641025641026,False
gemma4_26b,Q3_Baixa_Popularidade,18164932,Procollagen C-proteinase enhancer-1,BMP1,54,117,2.1666666666666665,False
gemma4_26b,Q3_Baixa_Popularidade,19000305,PTPN5,PTPN11,43,947,22.023255813953487,False
gemma4_26b,Q3_Baixa_Popularidade,20431721,connexin 46,GJA8,78,98,1.2564102564102564,False
gemma4_26b,Q3_Baixa_Popularidade,23393134,SIK3,SIK1,79,59,0.7468354430379747,False
gemma4_26b,Q3_Baixa_Popularidade,25270871,gastrokine-2,PTEN,26,2820,108.46153846153847,False
gemma4_26b,Q3_Baixa_Popularidade,27862679,ARHGAP15,Rac1,34,1346,39.588235294117645,True
gemma4_26b,Q3_Baixa_Popularidade,28340487,LRP3,RUNX2,18,641,35.611111111111114,False
gemma4_26b,Q3_Baixa_Popularidade,28926138,TNFAIP8,YAP1,68,1524,22.41176470588235,False
gemma4_26b,Q3_Baixa_Popularidade,32489020,MSC-AS1,LINC00665,17,31,1.8235294117647058,False
gemma4_26b,Q3_Baixa_Popularidade,34345014,RNF141,RNF144,16,44,2.75,False
gemma4_26b,Q3_Baixa_Popularidade,36419348,KCNC1,KCNQ3,49,98,2.0,False
gemma4_26b,Q3_Baixa_Popularidade,14678797,CHMP4,CHMP4b,71,171,2.408450704225352,False
gemma4_26b,Q3_Baixa_Popularidade,22367439,NIPA2,MagT1,20,136,6.8,False
gemma4_26b,Q3_Baixa_Popularidade,23284291,DNER,CHRNA3,42,234,5.571428571428571,False
gemma4_26b,Q3_Baixa_Popularidade,24498354,PRODH,COMT,96,2081,21.677083333333332,False
gemma4_26b,Q3_Baixa_Popularidade,27858163,PIWIL3,PIWIL1,15,95,6.333333333333333,False
gemma4_26b,Q3_Baixa_Popularidade,29314551,MYH3,TNNI1,61,48,0.7868852459016393,False
gemma4_26b,Q3_Baixa_Popularidade,32759789,MUDENG,TRAIL,20,929,46.45,True
gemma4_26b,Q3_Baixa_Popularidade,33427755,SLC52A1,SLC52A2,25,40,1.6,False
gemma4_26b,Q3_Baixa_Popularidade,36030582,LINC01234,LINC00665,23,31,1.3478260869565217,False
gemma4_26b,Q3_Baixa_Popularidade,16406239,GJB3,GJB6,77,166,2.155844155844156,True
gemma4_26b,Q3_Baixa_Popularidade,18309376,ZNF311,HLA-B,14,2225,158.92857142857142,False
gemma4_26b,Q3_Baixa_Popularidade,20150366,GLTSCR1,XPD,53,926,17.471698113207548,False
gemma4_26b,Q3_Baixa_Popularidade,27261276,CD300b,TREM2,19,351,18.473684210526315,False
gemma4_26b,Q3_Baixa_Popularidade,36736276,MIR503HG,LINC00152,26,100,3.8461538461538463,False
gemma4_26b,Q3_Baixa_Popularidade,38890684,LAT2,SLC7A8,45,52,1.1555555555555554,True
gemma4_26b,Q3_Baixa_Popularidade,17074475,CRTAC1,CHADL,45,11,0.24444444444444444,False
gemma4_26b,Q3_Baixa_Popularidade,19578367,CCDC26,MYC,28,2704,96.57142857142857,False
gemma4_26b,Q3_Baixa_Popularidade,21795595,Regulator of G protein signaling-1,S1PR1,69,237,3.4347826086956523,False
gemma4_26b,Q3_Baixa_Popularidade,24231739,NAC1,ZNF434,96,17,0.17708333333333334,False
gemma4_26b,Q3_Baixa_Popularidade,29426014,NEURL4,UBE3A,66,427,6.46969696969697,True
gemma4_26b,Q3_Baixa_Popularidade,33099917,Arylsulfatase D,STS,19,122,6.421052631578948,True
gemma4_26b,Q3_Baixa_Popularidade,33603952,TXNDC2,TXNDC1,18,130,7.222222222222222,False
gemma4_26b,Q3_Baixa_Popularidade,38670394,TGOLN2,FGFR2,62,717,11.564516129032258,False
gemma4_26b,Q3_Baixa_Popularidade,17595531,PASKIN,Snk,62,104,1.6774193548387097,False
gemma4_26b,Q3_Baixa_Popularidade,19415746,P21-activated kinase 5,PAK1,79,575,7.2784810126582276,False
gemma4_26b,Q3_Baixa_Popularidade,25157627,POFUT1,POGLUT1,80,50,0.625,True
gemma4_26b,Q3_Baixa_Popularidade,28837156,CHAC2,ATF4,17,383,22.529411764705884,False
gemma4_26b,Q3_Baixa_Popularidade,11997112,PPL13,LGALS3,18,1065,59.166666666666664,False
gemma4_26b,Q3_Baixa_Popularidade,21615302,MUC15,MUC1,28,959,34.25,True
gemma4_26b,Q3_Baixa_Popularidade,31198787,TROAP,KIF20B,53,69,1.3018867924528301,False
gemma4_26b,Q3_Baixa_Popularidade,32519845,GPR52,GPR37,17,57,3.3529411764705883,False
gemma4_26b,Q3_Baixa_Popularidade,35687021,Tensin3,Shc1,83,593,7.144578313253012,True
gemma4_26b,Q3_Baixa_Popularidade,36601873,DOCK6,ANGPTL8,60,151,2.5166666666666666,True
gemma4_26b,Q3_Baixa_Popularidade,15322554,PTP-MEG2,Sys1,68,15,0.22058823529411764,False
gemma4_26b,Q3_Baixa_Popularidade,16510524,COG-7,COG4,53,60,1.1320754716981132,False
gemma4_26b,Q3_Baixa_Popularidade,20978819,Fank1,ZNF297,24,21,0.875,False
gemma4_26b,Q3_Baixa_Popularidade,30129678,FBLIM1,P2Y12,55,239,4.345454545454546,False
gemma4_26b,Q3_Baixa_Popularidade,30548305,TIGD1,LINC00941,26,23,0.8846153846153846,False
gemma4_26b,Q3_Baixa_Popularidade,16569242,FRMD4A,ITGB1,41,1513,36.90243902439025,False
gemma4_26b,Q3_Baixa_Popularidade,24845505,LYRM1,PLIN1,17,115,6.764705882352941,False
gemma4_26b,Q3_Baixa_Popularidade,25214527,LILRB5,CKB,15,257,17.133333333333333,False
gemma4_26b,Q3_Baixa_Popularidade,31373686,ZMIZ1,ZNF633,89,47,0.5280898876404494,False
gemma4_26b,Q3_Baixa_Popularidade,33484574,RTL1,PEG10,22,135,6.136363636363637,False
gemma4_26b,Q3_Baixa_Popularidade,33620575,SPRR1B,MUC20,42,36,0.8571428571428571,True
gemma4_26b,Q3_Baixa_Popularidade,34257739,PCDHA,SHANK3,12,168,14.0,False
gemma4_26b,Q3_Baixa_Popularidade,35452674,BIKE,AAK1,66,93,1.4090909090909092,True
gemma4_26b,Q3_Baixa_Popularidade,37635201,TCAF2,STRAD,18,54,3.0,False
gemma4_26b,Q3_Baixa_Popularidade,16899382,GAMT,GATM,47,63,1.3404255319148937,False
gemma4_26b,Q3_Baixa_Popularidade,18541524,transmembrane protein 9B,TBC1D15,25,117,4.68,False
gemma4_26b,Q3_Baixa_Popularidade,18941546,HSF4,HSF1,56,452,8.071428571428571,False
gemma4_26b,Q3_Baixa_Popularidade,20031928,IGHMBP2,CFHR1,80,107,1.3375,False
gemma4_26b,Q3_Baixa_Popularidade,22190364,TAGAP,TYK2,47,259,5.51063829787234,False
gemma4_26b,Q3_Baixa_Popularidade,25239945,TRC8,Hrd1,39,212,5.435897435897436,False
gemma4_26b,Q3_Baixa_Popularidade,26544568,ZNF420,ZNF217,22,108,4.909090909090909,False
gemma4_26b,Q3_Baixa_Popularidade,28315334,Bapx1,ZNF297,25,21,0.84,False
gemma4_26b,Q3_Baixa_Popularidade,30664187,HepaCAM,RanBP2,56,387,6.910714285714286,False
gemma4_26b,Q3_Baixa_Popularidade,32014858,RDH12,RPE65,68,135,1.9852941176470589,False
gemma4_26b,Q3_Baixa_Popularidade,36931917,ZP1,ZP4,36,33,0.9166666666666666,False
gemma4_26b,Q3_Baixa_Popularidade,17318641,KLKB1,ACE,92,2771,30.119565217391305,False
gemma4_26b,Q3_Baixa_Popularidade,18669603,FKBPL,FKBP52,37,265,7.162162162162162,False
gemma4_26b,Q3_Baixa_Popularidade,31379208,DLEU1,HOTAIR,47,503,10.702127659574469,False
gemma4_26b,Q3_Baixa_Popularidade,21211617,NEK1,CEP152,100,82,0.82,False
gemma4_26b,Q3_Baixa_Popularidade,25349408,IkappaBdelta,p52,17,120,7.0588235294117645,True
gemma4_26b,Q3_Baixa_Popularidade,36729283,DENND3,SOS1,19,300,15.789473684210526,False
gemma4_26b,Q3_Baixa_Popularidade,24445935,ZNF396,Zfp191,17,103,6.0588235294117645,True
gemma4_26b,Q3_Baixa_Popularidade,30501451,P5 ATPase,ATP1B3,10,118,11.8,False
gemma4_26b,Q3_Baixa_Popularidade,30929735,TTC21A,CFAP44,22,23,1.0454545454545454,False
gemma4_26b,Q3_Baixa_Popularidade,35621037,TMEM67,MKS2,57,22,0.38596491228070173,False
gemma4_26b,Q3_Baixa_Popularidade,11731337,sterol C5 desaturase,DHCR7,40,232,5.8,False
